Epoch ID,Epoch,Loss,MSE,Val Loss,Val MSE
1,1,8.465652465820312,8.465652465820312,6.147138595581055,6.147138595581055
1,2,7.380861759185791,7.380861759185791,6.933166980743408,6.933166980743408
1,3,7.342492580413818,7.342492580413818,6.401686668395996,6.401686668395996
1,4,7.333469390869141,7.333469390869141,6.035593032836914,6.035593032836914
1,5,7.300960540771484,7.300960540771484,6.257131576538086,6.257131576538086
1,6,7.292375087738037,7.292375087738037,6.476437568664551,6.476437568664551
1,7,7.269662380218506,7.269662380218506,6.1830596923828125,6.1830596923828125
1,8,7.251948833465576,7.251948833465576,6.3317389488220215,6.3317389488220215
1,9,7.245117664337158,7.245117664337158,6.469095706939697,6.469095706939697
1,10,7.243846893310547,7.243846893310547,6.085793495178223,6.085793495178223
1,11,7.230343818664551,7.230343818664551,7.016327381134033,7.016327381134033
1,12,7.209343433380127,7.209343433380127,6.083528518676758,6.083528518676758
1,13,7.230752468109131,7.230752468109131,6.61141300201416,6.61141300201416
1,14,7.228610992431641,7.228610992431641,6.066844463348389,6.066844463348389
2,1,8.318063735961914,8.318063735961914,6.9088335037231445,6.9088335037231445
2,2,7.100659370422363,7.100659370422363,6.72741174697876,6.72741174697876
2,3,7.036942958831787,7.036942958831787,6.916630744934082,6.916630744934082
2,4,7.011396884918213,7.011396884918213,6.966708660125732,6.966708660125732
2,5,6.993459701538086,6.993459701538086,7.1905741691589355,7.1905741691589355
2,6,6.963529109954834,6.963529109954834,7.737305641174316,7.737305641174316
2,7,6.953388690948486,6.953388690948486,6.806951522827148,6.806951522827148
2,8,6.953057765960693,6.953057765960693,6.830048561096191,6.830048561096191
2,9,6.939899921417236,6.939899921417236,6.77164363861084,6.77164363861084
2,10,6.943127155303955,6.943127155303955,7.0548601150512695,7.0548601150512695
2,11,6.934913635253906,6.934913635253906,6.724701881408691,6.724701881408691
2,12,6.912238597869873,6.912238597869873,7.482555866241455,7.482555866241455
2,13,6.900071620941162,6.900071620941162,6.711679935455322,6.711679935455322
2,14,6.910510540008545,6.910510540008545,6.733938217163086,6.733938217163086
2,15,6.900424003601074,6.900424003601074,7.181845664978027,7.181845664978027
2,16,6.9120025634765625,6.9120025634765625,6.80643892288208,6.80643892288208
2,17,6.895745754241943,6.895745754241943,6.776449680328369,6.776449680328369
2,18,6.874767780303955,6.874767780303955,6.763168811798096,6.763168811798096
2,19,6.89711332321167,6.89711332321167,6.822961807250977,6.822961807250977
2,20,6.869997501373291,6.869997501373291,6.6586174964904785,6.6586174964904785
